x,y,z
5.892486596663658815e+00,5.312810053324964699e+00,3.878557337882887168e+01
5.879959118054496336e+00,5.431719860922950005e+00,3.858285607414156715e+01
5.870612275957464377e+00,5.552906744501824754e+00,3.838312517390368583e+01
5.864429801719321489e+00,5.676378824230932985e+00,3.818643026055644185e+01
5.861395214855266822e+00,5.802148337760077546e+00,3.799282350701389532e+01
5.861491823048939231e+00,5.930231640219430389e+00,3.780235967666308028e+01
5.864702722152416392e+00,6.060649204219673791e+00,3.761509612336379860e+01
5.871010796186213909e+00,6.193425619851904429e+00,3.743109279144876211e+01
5.880398717339288872e+00,6.328589594687658249e+00,3.725041221572353578e+01
5.892848945969038965e+00,6.466173953778936223e+00,3.707311952146655898e+01
5.908343730601294475e+00,6.606215639658099548e+00,3.689928242442920236e+01
5.926865107930330723e+00,6.748755712338027735e+00,3.672897123083563997e+01
5.948394902818861851e+00,6.893839349312013809e+00,3.656225883738292737e+01
5.972914728298039932e+00,7.041515845553784736e+00,3.639922073124100876e+01
6.000405985567461187e+00,7.191838613517543166e+00,3.623993499005266727e+01
6.030849863995148219e+00,7.344865183137837761e+00,3.608448228193363150e+01
6.064227341117575776e+00,7.500657201829747933e+00,3.593294586547242631e+01
6.100519182639652094e+00,7.659280434488755951e+00,3.578541158973048653e+01
6.139705942434728669e+00,7.820804763490790457e+00,3.564196789424209300e+01
6.181767962544599371e+00,7.985304188692245120e+00,3.550270580901440098e+01
6.226685373179477345e+00,8.152856827429861397e+00,3.536771895452748282e+01
6.274437108182715939e+00,8.323538100043228027e+00,3.523710421160432560e+01
6.324978391308065717e+00,8.497167880532748185e+00,3.511098955404609967e+01
6.378324533108695960e+00,8.673713981316389265e+00,3.498950046649006396e+01
6.434516239476652189e+00,8.853280462541290419e+00,3.487275500268805217e+01
6.493591793022687852e+00,9.035962072924119681e+00,3.476087674618612766e+01
6.555587053076224358e+00,9.221844249750930089e+00,3.465399481032466866e+01
6.620535455685414128e+00,9.411003118877371065e+00,3.455224383823826884e+01
6.688468013617099750e+00,9.603505494728540981e+00,3.445576400285577989e+01
6.759413316356820189e+00,9.799408880299038671e+00,3.436470100690033291e+01
6.833397530108829443e+00,9.998761467152984750e+00,3.427920608288929571e+01
6.910444397796038807e+00,1.020160213542388306e+01,3.419943599313432969e+01
6.990575239060100365e+00,1.040796045381483204e+01,3.412555302974133298e+01
7.073808950261350148e+00,1.061785667959839152e+01,3.405772501461046886e+01
7.160162004478826780e+00,1.083130175861660760e+01,3.399612529943615158e+01
7.249648451510279479e+00,1.104829732528106057e+01,3.394093276570705342e+01
7.342279917872112982e+00,1.126883570257269795e+01,3.389233182470613315e+01
7.438065606799475482e+00,1.149289990204207612e+01,3.385051241751059337e+01
7.537012298246200892e+00,1.172046362380920925e+01,3.381567001499188763e+01
7.639124348884822169e+00,1.195149125656359423e+01,3.378800561781572753e+01
7.744403692106589077e+00,1.218593787756427105e+01,3.376772575644210406e+01
7.852849838021395357e+00,1.242374925263962737e+01,3.375504249112525912e+01
7.964459873457887973e+00,1.266486183618768457e+01,3.375017341191368558e+01
8.079228461963397834e+00,1.290920277117590231e+01,3.375334163865014148e+01
8.197147843803954004e+00,1.315668988914123716e+01,3.376477582097164998e+01
8.318207835964280150e+00,1.340723171019013193e+01,3.378471013830948522e+01
8.442395832147830959e+00,1.366072744299857078e+01,3.381338429988920069e+01
8.569696802776682887e+00,1.391706698481188198e+01,3.385104354473057953e+01
8.700093294991685156e+00,1.417613092144502929e+01,3.389793864164767712e+01
8.833565432652363825e+00,1.443779052728242007e+01,3.395432588924882111e+01
8.970090916336937781e+00,1.470190776527795151e+01,3.402046711593658301e+01
9.109645023342359593e+00,1.496833528695506388e+01,3.409662967990782079e+01
9.252200607684200051e+00,1.523691643240653093e+01,3.418308646915359361e+01
9.397728100096802706e+00,1.550748523029477610e+01,3.428011590145928267e+01
9.546195508033189725e+00,1.577986639785166290e+01,3.438800192440449877e+01
9.697568415665081432e+00,1.605387534087853396e+01,3.450703401536311787e+01
9.851809983882922950e+00,1.632931815374628570e+01,3.463750718150329533e+01
1.000888095029577407e+01,1.660599161939514445e+01,3.477972195978739478e+01
1.016873962923148511e+01,1.688368320933498978e+01,3.493398441697207346e+01
1.033133694959220605e+01,1.716217621254953585e+01,3.510056940646154544e+01
1.049651284954043362e+01,1.744129642620117693e+01,3.527893073567465620e+01
1.066420085440895882e+01,1.772059967514744727e+01,3.546919503176115995e+01
1.083437950523525117e+01,1.799954516200130783e+01,3.567187017844379682e+01
1.100701257797925336e+01,1.827757999395549859e+01,3.588741319972628219e+01
1.118204908352358196e+01,1.855413918278281926e+01,3.611623025989354829e+01
1.135942326767339239e+01,1.882864564483595515e+01,3.635867666351158078e+01
1.153905461115641629e+01,1.910051020104750563e+01,3.661505685542747557e+01
1.172084782962298988e+01,1.936913157693004095e+01,3.688562442076946013e+01
1.190469287364592788e+01,1.963389640257590685e+01,3.717058208494670879e+01
1.209046492872071532e+01,1.989417921265751943e+01,3.747008171364965534e+01
1.227802441526537969e+01,2.014934244642716621e+01,3.778422431284976568e+01
1.246721698862051930e+01,2.039873644771705585e+01,3.811306002879960886e+01
1.265787353904934420e+01,2.064169946493936791e+01,3.845658814803292103e+01
1.284981019173753580e+01,2.087755765108606099e+01,3.881475709736433544e+01
1.304282830679344940e+01,2.110562506372916403e+01,3.918746444388977324e+01
1.323671447924798272e+01,2.132520366502056319e+01,3.957455689498619478e+01
1.343124053905460613e+01,2.153558332169208356e+01,3.997583029831164225e+01
1.362616355108939814e+01,2.173604180505550332e+01,4.039102964180534627e+01
1.382122581515090687e+01,2.192584479100240813e+01,4.081984905368741323e+01
1.401615486596036320e+01,2.210424586000441849e+01,4.126193180245924452e+01
1.421066347316153156e+01,2.227048649711304407e+01,4.171687029690328785e+01
1.440444964132074901e+01,2.242379609195971213e+01,4.218420608608307276e+01
1.459719660992693591e+01,2.256339193875577109e+01,4.266342985934324616e+01
1.478857285339161187e+01,2.268847923629251540e+01,4.315398144630961497e+01
1.497823208104876969e+01,2.279825108794108957e+01,4.365524981688882633e+01
1.516581323715508134e+01,2.289188850165263389e+01,4.416657308126890058e+01
1.535094050088975948e+01,2.296856038995819205e+01,4.468723848991885461e+01
1.553322328635458582e+01,2.302742356996871109e+01,4.521648243358880137e+01
1.571225624257395026e+01,2.306762276337508766e+01,4.575349044331004933e+01
1.588761925349472293e+01,2.308829059644810400e+01,4.629739719039472590e+01
1.605887743798643896e+01,2.308854760003849549e+01,4.684728648643632454e+01
1.622558114984118305e+01,2.306750220957690445e+01,4.740219128330934950e+01
1.638760288688520461e+01,2.302419349740118903e+01,4.796176710915338504e+01
1.654491517651824850e+01,2.295808250135973694e+01,4.852544784997915883e+01
1.669696395171640546e+01,2.286906507070167649e+01,4.909134267968516241e+01
1.684321698102796461e+01,2.275709688832086997e+01,4.965760998915629187e+01
1.698316921462109974e+01,2.262219111162385587e+01,5.022246944839646687e+01
1.711634278428389067e+01,2.246441837252982765e+01,5.078420200652872296e+01
1.724228700342430898e+01,2.228390677747064430e+01,5.134114989179523292e+01
1.736057836707026425e+01,2.208084190739078068e+01,5.189171661155738491e+01
1.747082055186950100e+01,2.185546681774748734e+01,5.243436695229540589e+01
1.757264441608973371e+01,2.160808203851057030e+01,5.296762697960893718e+01
1.766570799961856153e+01,2.133904557416252246e+01,5.349008403821664359e+01
1.774969652396348962e+01,2.104877290369849874e+01,5.400038675195633431e+01
1.782432239225193626e+01,2.073773698062625570e+01,5.449724502378501256e+01
1.788932518923118664e+01,2.040646823296638956e+01,5.497943003577855592e+01
1.794447168126846748e+01,2.005555456325198094e+01,5.544577424913222075e+01
1.798955581635090084e+01,1.968564134852882219e+01,5.589517140416030827e+01
1.802439872408551480e+01,1.929743144035537483e+01,5.632657652029625694e+01
1.804884871569924343e+01,1.889168516480267357e+01,5.673900589609267797e+01
1.806278128403891259e+01,1.846922032245465317e+01,5.713153710922110662e+01
1.806609910357126125e+01,1.803091218840766885e+01,5.750330901647242143e+01
1.805873203038293795e+01,1.757769351227081955e+01,5.785352175375655293e+01
1.804063710218049010e+01,1.711055451816586270e+01,5.818143673610255462e+01
1.801179853829036404e+01,1.663054290472712893e+01,5.848637665765866700e+01
1.797222773965892983e+01,1.613876384510186668e+01,5.876772549169207593e+01
1.792196328885244228e+01,1.563637998694972708e+01,5.902492849058928925e+01
1.786107095005707279e+01,1.512461145244310856e+01,5.925749218585584543e+01
1.778964366907888461e+01,1.460473583826706978e+01,5.946498438811644860e+01
1.770776433072799705e+01,1.407823009447151108e+01,5.964692388840540360e+01
1.761521913137541162e+01,1.354805673466526628e+01,5.980199798211076256e+01
1.751218067065494211e+01,1.301616443199263529e+01,5.993016518595968023e+01
1.739894781790743750e+01,1.248403957064198799e+01,6.003178204247178940e+01
1.727582869249057396e+01,1.195310461340069352e+01,6.010724348721444699e+01
1.714314066377881929e+01,1.142471810165503143e+01,6.015698284880275537e+01
1.700121035116341162e+01,1.090017465539008867e+01,6.018147184889961210e+01
1.685037362405247308e+01,1.038070497319014862e+01,6.018122060221563885e+01
1.669097560187083928e+01,9.867475832238108424e+00,6.015677761650925248e+01
1.652337065406017658e+01,9.361590088315869806e+00,6.010872979258662241e+01
1.634792240007895003e+01,8.864086675804239590e+00,6.003770242430166348e+01
1.616500370940238440e+01,8.375940607682840877e+00,5.994435919855606443e+01
1.597499670152260975e+01,7.898062975530473651e+00,5.982940219529929493e+01
1.577829274594845188e+01,7.431300949524573873e+00,5.969357188752856302e+01
1.557529246220556729e+01,6.976437778441567872e+00,5.953764714128885061e+01
1.536640571983641479e+01,6.534192789656793288e+00,5.936244521567288501e+01
1.515205163840021285e+01,6.105221389144412925e+00,5.916882176282114614e+01
1.493265858747309593e+01,5.690115061477738934e+00,5.895767082792195879e+01
1.470866418664787290e+01,5.289401369828739874e+00,5.872992484921130796e+01
1.448051530553420285e+01,4.903543955968375556e+00,5.848655465797299513e+01
1.424866806375853479e+01,4.532942540266512665e+00,5.822856947853857434e+01
1.401358783096411997e+01,4.177932921691924761e+00,5.795701692828733798e+01
1.377574922681096403e+01,3.838786977812223000e+00,5.767298301764632384e+01
1.353563612097600277e+01,3.515712664794122588e+00,5.737759215009047153e+01
1.329374163315283930e+01,3.208854017403043102e+00,5.707200712214233107e+01
1.305056813305191987e+01,2.918291149003383822e+00,5.675742912337225476e+01
1.280662724040049127e+01,2.644040251558442023e+00,5.643509773639837590e+01
1.256241326645830902e+01,2.386000435215338999e+00,5.610621285333973418e+01
1.231812685990558442e+01,2.143464262205136528e+00,5.577108742072991987e+01
1.207406640482470195e+01,1.916008791931733457e+00,5.543026613274279413e+01
1.183057856188375645e+01,1.703333281974211300e+00,5.508444277994608740e+01
1.158799477038504477e+01,1.505122138503330209e+00,5.473428083601115901e+01
1.134663124826501601e+01,1.321044916281495230e+00,5.438041345771286217e+01
1.110678899209445625e+01,1.150756318662890187e+00,5.402344348492988502e+01
1.086875377707821499e+01,9.938961975932740778e-01,5.366394344064431010e+01
1.063279615705538816e+01,8.500895536101189531e-01,5.330245553094188438e+01
1.039917146449926477e+01,7.189465358425752850e-01,5.293949164501195526e+01
1.016811981051734293e+01,6.000624420114717417e-01,5.257553335514747772e+01
9.939866084851271211e+00,4.930177184292965364e-01,5.221103191674493615e+01
9.714619955877028090e+00,3.973779600002731449e-01,5.184640826830462146e+01
9.492575870604662569e+00,3.126939102202443976e-01,5.148205303143023315e+01
9.273913054678462942e+00,2.385014611767504178e-01,5.111832651082912804e+01
9.058795512376928372e+00,1.743216535490108576e-01,5.075555869431226341e+01
8.847372026612704943e+00,1.196606766079137962e-01,5.039404925279414726e+01
8.639776158932761518e+00,7.400986821605393118e-02,5.003406754029307280e+01
8.436126249518153486e+00,3.684571482767484696e-02,4.967585259393074892e+01
8.236525417184168418e+00,7.629851488708538909e-03,4.931961313393254187e+01
8.041061559380292323e+00,-1.419093816323746537e-02,4.896552756362742542e+01
7.849811544889758075e+00,-2.912674473159447552e-02,4.861373973514242408e+01
7.662860571825536482e+00,-3.725179949404156671e-02,4.826433012828764646e+01
7.480252500492964529e+00,-3.885745487246861779e-02,4.791737612799192192e+01
7.302018892102895897e+00,-3.430094719917873430e-02,4.757295328797467704e+01
7.128186215213702326e+00,-2.392688275942892948e-02,4.723113026483592591e+01
6.958775845731244303e+00,-8.067237791426727644e-03,4.689196881805619910e+01
6.793804066908992745e+00,1.295864151365707512e-02,4.655552380999679229e+01
6.633282069347843368e+00,3.884403901170618151e-02,4.622184320589938977e+01
6.477215950996242810e+00,6.929486860564783302e-02,4.589096807388629884e+01
6.325606717150153102e+00,1.040296742454554779e-01,4.556293258496042853e+01
6.178450280453057886e+00,1.427796299281485770e-01,4.523776401300525407e+01
6.035737460895932216e+00,1.852885396978008747e-01,4.491548273478476716e+01
5.897453985817348254e+00,2.313128376455080848e-01,4.459610222994371043e+01
5.763580489903315396e+00,2.806215879094356436e-01,4.427962908100722927e+01
5.634092515187390404e+00,3.329964846747873186e-01,4.396606297338110636e+01
5.508960511050648101e+00,3.882318521738128414e-01,4.365539669535169764e+01
5.388149834221658274e+00,4.461346446858192039e-01,4.334761613808588976e+01
5.271620748776577159e+00,5.065244465371272486e-01,4.304270029563129896e+01
5.159328426139012436e+00,5.692334721011348408e-01,4.274062126491596558e+01
5.051222945080111160e+00,6.341065657982769554e-01,4.244134424574854592e+01
4.947249291718540221e+00,7.010012020960334489e-01,4.214482754081828375e+01
4.847346505146335360e+00,7.697887827726083154e-01,4.185103260723800389e+01
4.751450385175182589e+00,8.403615540433239106e-01,4.155997148799505680e+01
4.659506937079370026e+00,9.126187632108146985e-01,4.127162344153072127e+01
4.571463246869487129e+00,9.864659542198941367e-01,4.098596119647552882e+01
4.487266261174035265e+00,1.061815749722323066e+00,4.070295861694921058e+01
4.406862787239431256e+00,1.138587851076809709e+00,4.042259070256075404e+01
4.330199492929989624e+00,1.216709038349023775e+00,4.014483358840831073e+01
4.257222906727981204e+00,1.296113170311540497e+00,3.986966454507940227e+01
4.187879417733547882e+00,1.376741184443924571e+00,3.959706197865063615e+01
4.122115275664757661e+00,1.458541096932673309e+00,3.932700543068789045e+01
4.059876590857594891e+00,1.541468002671232851e+00,3.905947557824627836e+01
4.001109334265942508e+00,1.625484075260011707e+00,3.879445423387006997e+01
3.945759337461634431e+00,1.710558567006319475e+00,3.853192434559294810e+01
3.893772292634380516e+00,1.796667808924459209e+00,3.827186999693762459e+01
3.845093752591816738e+00,1.883795210735666359e+00,3.801427640691613163e+01
3.799669130759493640e+00,1.971931260868123648e+00,3.775912993002970097e+01
3.757443701180865681e+00,2.061073526456977945e+00,3.750641805626874969e+01
3.718362598517325424e+00,2.151226653344273654e+00,3.725612941111307208e+01
3.682370818048153360e+00,2.242402366079053078e+00,3.700825375553152696e+01
3.649413215670553878e+00,2.334619467917288915e+00,3.676278198598227931e+01
3.619434507899642384e+00,2.427903840821900250e+00,3.651970613441268654e+01
3.592379271868444413e+00,2.522288445462772977e+00,3.627901936825930562e+01
3.568191945327912951e+00,2.617813321216686973e+00,3.604071599044804941e+01
3.546816066977001913e+00,2.714526165440031225e+00,3.580479186653949597e+01
